127.0.0.1 - - [27/Nov/2018:11:46:55 +0530] "GET / HTTP/1.1" 404 1073
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:47:02 +0530] "GET /project2_frontend/ HTTP/1.1" 200 5653
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:47:02 +0530] "GET /project2_frontend/resources/css/thumbsupcolor.css HTTP/1.1" 200 75
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:47:02 +0530] "GET /project2_frontend/resources/css/notificationcss.css HTTP/1.1" 200 477
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:47:02 +0530] "GET /project2_frontend/js/app.js HTTP/1.1" 200 2187
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:47:02 +0530] "GET /project2_frontend/controllers/UserController.js HTTP/1.1" 200 729
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:47:02 +0530] "GET /project2_frontend/services/UserService.js HTTP/1.1" 200 488
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:47:03 +0530] "GET /project2_frontend/controllers/jobcontroller.js HTTP/1.1" 200 684
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:47:03 +0530] "GET /project2_frontend/services/JobService.js HTTP/1.1" 200 328
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:47:03 +0530] "GET /project2_frontend/controllers/blogcontroller.js HTTP/1.1" 200 1197
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:47:03 +0530] "GET /project2_frontend/services/blogservice.js HTTP/1.1" 200 1687
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:47:03 +0530] "GET /project2_frontend/services/notificationservice.js HTTP/1.1" 200 610
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:47:03 +0530] "GET /project2_frontend/controllers/blogindetailcontroller.js HTTP/1.1" 200 3166
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:47:03 +0530] "GET /project2_frontend/controllers/notificationcontroller.js HTTP/1.1" 200 950
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:47:03 +0530] "GET /project2_frontend/services/FriendService.js HTTP/1.1" 200 998
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:47:03 +0530] "GET /project2_frontend/services/chatservice.js HTTP/1.1" 200 694
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:47:03 +0530] "GET /project2_frontend/controllers/chatcontroller.js HTTP/1.1" 200 2885
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:47:03 +0530] "GET /project2_frontend/controllers/FriendController.js HTTP/1.1" 200 2139
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:47:03 +0530] "GET /project2_frontend/js/stomp/dist/stomp.min.js HTTP/1.1" 200 6060
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:47:03 +0530] "GET /project2_frontend/js/sockjs/sockjs.min.js HTTP/1.1" 200 33887
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:47:03 +0530] "GET null null" 400 2318
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:47:05 +0530] "GET /project2_frontend/views/home.html HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:47:31 +0530] "GET /project2_frontend/ HTTP/1.1" 200 5653
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:47:32 +0530] "GET null null" 400 2318
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:47:32 +0530] "GET /project2_frontend/controllers/UserController.js HTTP/1.1" 200 729
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:47:32 +0530] "GET /project2_frontend/controllers/jobcontroller.js HTTP/1.1" 200 684
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:47:32 +0530] "GET /project2_frontend/services/UserService.js HTTP/1.1" 200 488
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:47:32 +0530] "GET /project2_frontend/services/JobService.js HTTP/1.1" 200 328
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:47:32 +0530] "GET /project2_frontend/services/notificationservice.js HTTP/1.1" 200 610
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:47:32 +0530] "GET /project2_frontend/controllers/notificationcontroller.js HTTP/1.1" 200 950
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:47:32 +0530] "GET /project2_frontend/services/FriendService.js HTTP/1.1" 200 998
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:47:32 +0530] "GET /project2_frontend/services/chatservice.js HTTP/1.1" 200 694
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:47:32 +0530] "GET null null" 400 2318
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:47:33 +0530] "GET /favicon.ico HTTP/1.1" 404 1084
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:53:39 +0530] "POST /project2_middleware/register HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:54:03 +0530] "PUT /project2_middleware/login HTTP/1.1" 200 152
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:54:04 +0530] "GET /project2_middleware/getallnotifications HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:54:04 +0530] "GET /project2_middleware/getimage?email=anu@gmail.com HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:54:15 +0530] "GET /project2_frontend/js/fileinput.min.js?_=1543299452425 HTTP/1.1" 200 81942
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:54:15 +0530] "GET /project2_frontend/themes/explorer/theme.js?_=1543299452426 HTTP/1.1" 200 2802
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:54:31 +0530] "GET /project2_frontend/resources/img/loading.gif HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:54:33 +0530] "GET /project2_frontend/resources/img/loading-sm.gif HTTP/1.1" 404 1131
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:54:34 +0530] "POST /project2_middleware/uploadprofilepic HTTP/1.1" 200 6353
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:54:40 +0530] "GET /project2_frontend/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:54:40 +0530] "GET /project2_frontend/resources/css/notificationcss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:54:40 +0530] "GET /project2_frontend/resources/css/thumbsupcolor.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:54:40 +0530] "GET /project2_frontend/js/app.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:54:40 +0530] "GET /project2_frontend/controllers/UserController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:54:40 +0530] "GET /project2_frontend/services/UserService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:54:40 +0530] "GET /project2_frontend/controllers/jobcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:54:40 +0530] "GET /project2_frontend/controllers/blogcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:54:40 +0530] "GET /project2_frontend/controllers/blogindetailcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:54:40 +0530] "GET /project2_frontend/controllers/notificationcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:54:40 +0530] "GET /project2_frontend/services/FriendService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:54:40 +0530] "GET /project2_frontend/services/blogservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:54:40 +0530] "GET /project2_frontend/controllers/FriendController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:54:40 +0530] "GET /project2_frontend/services/chatservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:54:40 +0530] "GET /project2_frontend/controllers/chatcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:54:40 +0530] "GET /project2_frontend/services/notificationservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:54:40 +0530] "GET /project2_frontend/js/sockjs/sockjs.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:54:40 +0530] "GET /project2_frontend/services/JobService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:54:40 +0530] "GET /project2_frontend/js/stomp/dist/stomp.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:54:46 +0530] "GET null null" 400 2318
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:54:46 +0530] "GET null null" 400 2318
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:54:47 +0530] "GET /favicon.ico HTTP/1.1" 404 1084
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:55:37 +0530] "GET /project2_frontend/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:55:38 +0530] "GET null null" 400 2318
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:55:38 +0530] "GET null null" 400 2318
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:55:38 +0530] "GET /favicon.ico HTTP/1.1" 404 1084
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:55:38 +0530] "GET /project2_middleware/getimage?email=anu@gmail.com HTTP/1.1" 200 4728
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:55:38 +0530] "GET /project2_middleware/blogsapproved HTTP/1.1" 200 689
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:55:54 +0530] "GET /project2_middleware/getBlog/5304 HTTP/1.1" 200 389
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:55:54 +0530] "GET /project2_middleware/hasUserLikedBlogPost/5304 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:56:09 +0530] "PUT /project2_middleware/updatelikes/5304 HTTP/1.1" 200 389
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:56:19 +0530] "POST /project2_middleware/addblogcomment HTTP/1.1" 200 623
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:56:27 +0530] "GET /project2_middleware/getblogcomments/5304 HTTP/1.1" 200 625
